case_id,activity_id,time_stamp,product_id
392,0,2023-09-24 09:49:35,392
399,0,2023-09-24 09:49:55,399
406,0,2023-09-24 09:50:15,406
413,0,2023-09-24 09:50:35,413
420,0,2023-09-24 09:50:55,420
427,0,2023-09-24 09:51:15,427
434,0,2023-09-24 09:51:35,434
441,0,2023-09-24 09:51:55,441
448,0,2023-09-24 09:52:15,448
455,0,2023-09-24 09:52:35,455
462,0,2023-09-24 09:52:55,462
469,0,2023-09-24 09:53:15,469
476,0,2023-09-24 09:53:35,476
483,0,2023-09-24 09:53:55,483
490,0,2023-09-24 09:54:15,490
497,0,2023-09-24 09:54:35,497
504,0,2023-09-24 09:54:55,504
511,0,2023-09-24 09:55:15,511
518,0,2023-09-24 09:55:35,518
525,0,2023-09-24 09:55:55,525
532,0,2023-09-24 09:56:15,532
539,0,2023-09-24 09:56:35,539
546,0,2023-09-24 09:56:55,546
553,0,2023-09-24 09:57:15,553
560,0,2023-09-24 09:57:35,560
567,0,2023-09-24 09:57:55,567
574,0,2023-09-24 09:58:15,574
581,0,2023-09-24 09:58:35,581
588,0,2023-09-24 09:58:55,588
595,0,2023-09-24 09:59:15,595
602,0,2023-09-24 09:59:35,602
609,0,2023-09-24 09:59:55,609
616,0,2023-09-24 10:00:15,616
623,0,2023-09-24 10:00:35,623
630,0,2023-09-24 10:00:55,630
637,0,2023-09-24 10:01:15,637
644,0,2023-09-24 10:01:35,644
651,0,2023-09-24 10:01:55,651
658,0,2023-09-24 10:02:15,658
665,0,2023-09-24 10:02:35,665
672,0,2023-09-24 10:02:55,672
679,0,2023-09-24 10:03:15,679
686,0,2023-09-24 10:03:35,686
693,0,2023-09-24 10:03:55,693
700,0,2023-09-24 10:04:15,700
707,0,2023-09-24 10:04:35,707
714,0,2023-09-24 10:04:55,714
721,0,2023-09-24 10:05:15,721
728,0,2023-09-24 10:05:35,728
735,0,2023-09-24 10:05:55,735
742,0,2023-09-24 10:06:15,742
749,0,2023-09-24 10:06:35,749
756,0,2023-09-24 10:06:55,756
763,0,2023-09-24 10:07:15,763
770,0,2023-09-24 10:07:35,770
777,0,2023-09-24 10:07:55,777
784,0,2023-09-24 10:08:15,784
791,0,2023-09-24 10:08:35,791
798,0,2023-09-24 10:08:55,798
805,0,2023-09-24 10:09:15,805
812,0,2023-09-24 10:09:35,812
819,0,2023-09-24 10:09:55,819
826,0,2023-09-24 10:10:15,826
833,0,2023-09-24 10:10:35,833
840,0,2023-09-24 10:10:55,840
847,0,2023-09-24 10:11:15,847
854,0,2023-09-24 10:11:35,854
861,0,2023-09-24 10:11:55,861
868,0,2023-09-24 10:12:15,868
875,0,2023-09-24 10:12:35,875
882,0,2023-09-24 10:12:55,882
889,0,2023-09-24 10:13:15,889
896,0,2023-09-24 10:13:35,896
903,0,2023-09-24 10:13:55,903
910,0,2023-09-24 10:14:15,910
917,0,2023-09-24 10:14:35,917
924,0,2023-09-24 10:14:55,924
931,0,2023-09-24 10:15:15,931
938,0,2023-09-24 10:15:35,938
945,0,2023-09-24 10:15:55,945
952,0,2023-09-24 10:16:15,952
959,0,2023-09-24 10:16:35,959
966,0,2023-09-24 10:16:55,966
973,0,2023-09-24 10:17:15,973
980,0,2023-09-24 10:17:35,980
987,0,2023-09-24 10:17:55,987
994,0,2023-09-24 10:18:15,994
1001,0,2023-09-24 10:18:35,1001
1008,0,2023-09-24 10:18:55,1008
1015,0,2023-09-24 10:19:15,1015
1022,0,2023-09-24 10:19:35,1022
1029,0,2023-09-24 10:19:55,1029
1036,0,2023-09-24 10:20:15,1036
4,7,2023-09-24 09:30:55,4
11,7,2023-09-24 09:31:15,11
18,7,2023-09-24 09:31:35,18
25,7,2023-09-24 09:31:55,25
32,7,2023-09-24 09:32:15,32
39,7,2023-09-24 09:32:35,39
46,7,2023-09-24 09:32:55,46
53,7,2023-09-24 09:33:15,53
60,7,2023-09-24 09:33:35,60
67,7,2023-09-24 09:33:55,67
74,7,2023-09-24 09:34:15,74
81,7,2023-09-24 09:34:35,81
88,7,2023-09-24 09:34:55,88
95,7,2023-09-24 09:35:15,95
102,7,2023-09-24 09:35:35,102
109,7,2023-09-24 09:35:55,109
116,7,2023-09-24 09:36:15,116
123,7,2023-09-24 09:36:35,123
130,7,2023-09-24 09:36:55,130
137,7,2023-09-24 09:37:15,137
144,7,2023-09-24 09:37:35,144
151,7,2023-09-24 09:37:55,151
158,7,2023-09-24 09:38:15,158
165,7,2023-09-24 09:38:35,165
172,7,2023-09-24 09:38:55,172
179,7,2023-09-24 09:39:15,179
186,7,2023-09-24 09:39:35,186
193,7,2023-09-24 09:39:55,193
200,7,2023-09-24 09:40:15,200
207,7,2023-09-24 09:40:35,207
214,7,2023-09-24 09:40:55,214
221,7,2023-09-24 09:41:15,221
228,7,2023-09-24 09:41:35,228
235,7,2023-09-24 09:41:55,235
242,7,2023-09-24 09:42:15,242
249,7,2023-09-24 09:42:35,249
256,7,2023-09-24 09:42:55,256
263,7,2023-09-24 09:43:15,263
270,7,2023-09-24 09:43:35,270
277,7,2023-09-24 09:43:55,277
284,7,2023-09-24 09:44:15,284
291,7,2023-09-24 09:44:35,291
298,7,2023-09-24 09:44:55,298
305,7,2023-09-24 09:45:15,305
312,7,2023-09-24 09:45:35,312
319,7,2023-09-24 09:45:55,319
326,7,2023-09-24 09:46:15,326
333,7,2023-09-24 09:46:35,333
340,7,2023-09-24 09:46:55,340
347,7,2023-09-24 09:47:15,347
354,7,2023-09-24 09:47:35,354
361,7,2023-09-24 09:47:55,361
368,7,2023-09-24 09:48:15,368
375,7,2023-09-24 09:48:35,375
382,7,2023-09-24 09:48:55,382
389,7,2023-09-24 09:49:15,389
396,7,2023-09-24 09:49:35,396
403,7,2023-09-24 09:49:55,403
410,7,2023-09-24 09:50:15,410
417,7,2023-09-24 09:50:35,417
424,7,2023-09-24 09:50:55,424
431,7,2023-09-24 09:51:15,431
438,7,2023-09-24 09:51:35,438
445,7,2023-09-24 09:51:55,445
452,7,2023-09-24 09:52:15,452
459,7,2023-09-24 09:52:35,459
466,7,2023-09-24 09:52:55,466
473,7,2023-09-24 09:53:15,473
480,7,2023-09-24 09:53:35,480
487,7,2023-09-24 09:53:55,487
494,7,2023-09-24 09:54:15,494
501,7,2023-09-24 09:54:35,501
508,7,2023-09-24 09:54:55,508
515,7,2023-09-24 09:55:15,515
522,7,2023-09-24 09:55:35,522
529,7,2023-09-24 09:55:55,529
536,7,2023-09-24 09:56:15,536
543,7,2023-09-24 09:56:35,543
550,7,2023-09-24 09:56:55,550
557,7,2023-09-24 09:57:15,557
564,7,2023-09-24 09:57:35,564
571,7,2023-09-24 09:57:55,571
578,7,2023-09-24 09:58:15,578
585,7,2023-09-24 09:58:35,585
592,7,2023-09-24 09:58:55,592
599,7,2023-09-24 09:59:15,599
606,7,2023-09-24 09:59:35,606
613,7,2023-09-24 09:59:55,613
620,7,2023-09-24 10:00:15,620
627,7,2023-09-24 10:00:35,627
634,7,2023-09-24 10:00:55,634
641,7,2023-09-24 10:01:15,641
648,7,2023-09-24 10:01:35,648
655,7,2023-09-24 10:01:55,655
662,7,2023-09-24 10:02:15,662
669,7,2023-09-24 10:02:35,669
676,7,2023-09-24 10:02:55,676
683,7,2023-09-24 10:03:15,683
690,7,2023-09-24 10:03:35,690
697,7,2023-09-24 10:03:55,697
704,7,2023-09-24 10:04:15,704
711,7,2023-09-24 10:04:35,711
718,7,2023-09-24 10:04:55,718
725,7,2023-09-24 10:05:15,725
732,7,2023-09-24 10:05:35,732
739,7,2023-09-24 10:05:55,739
746,7,2023-09-24 10:06:15,746
753,7,2023-09-24 10:06:35,753
760,7,2023-09-24 10:06:55,760
767,7,2023-09-24 10:07:15,767
774,7,2023-09-24 10:07:35,774
781,7,2023-09-24 10:07:55,781
788,7,2023-09-24 10:08:15,788
795,7,2023-09-24 10:08:35,795
802,7,2023-09-24 10:08:55,802
809,7,2023-09-24 10:09:15,809
816,7,2023-09-24 10:09:35,816
823,7,2023-09-24 10:09:55,823
830,7,2023-09-24 10:10:15,830
837,7,2023-09-24 10:10:35,837
844,7,2023-09-24 10:10:55,844
851,7,2023-09-24 10:11:15,851
858,7,2023-09-24 10:11:35,858
865,7,2023-09-24 10:11:55,865
872,7,2023-09-24 10:12:15,872
879,7,2023-09-24 10:12:35,879
886,7,2023-09-24 10:12:55,886
893,7,2023-09-24 10:13:15,893
900,7,2023-09-24 10:13:35,900
907,7,2023-09-24 10:13:55,907
914,7,2023-09-24 10:14:15,914
921,7,2023-09-24 10:14:35,921
928,7,2023-09-24 10:14:55,928
935,7,2023-09-24 10:15:15,935
942,7,2023-09-24 10:15:35,942
949,7,2023-09-24 10:15:55,949
956,7,2023-09-24 10:16:15,956
963,7,2023-09-24 10:16:35,963
970,7,2023-09-24 10:16:55,970
977,7,2023-09-24 10:17:15,977
984,7,2023-09-24 10:17:35,984
991,7,2023-09-24 10:17:55,991
998,7,2023-09-24 10:18:15,998
1005,7,2023-09-24 10:18:35,1005
1012,7,2023-09-24 10:18:55,1012
1019,7,2023-09-24 10:19:15,1019
1026,7,2023-09-24 10:19:35,1026
1033,7,2023-09-24 10:19:55,1033
1040,7,2023-09-24 10:20:15,1040
0,1,2023-09-24 09:31:15,0
16,1,2023-09-24 09:31:35,16
19,1,2023-09-24 09:31:55,19
7,1,2023-09-24 09:32:15,7
22,1,2023-09-24 09:32:35,22
23,1,2023-09-24 09:32:55,23
26,1,2023-09-24 09:33:15,26
30,1,2023-09-24 09:33:35,30
31,1,2023-09-24 09:33:55,31
14,1,2023-09-24 09:34:15,14
18,1,2023-09-24 09:34:35,18
36,1,2023-09-24 09:34:55,36
38,1,2023-09-24 09:35:15,38
41,1,2023-09-24 09:35:35,41
43,1,2023-09-24 09:35:55,43
48,1,2023-09-24 09:36:15,48
21,1,2023-09-24 09:36:35,21
51,1,2023-09-24 09:36:55,51
55,1,2023-09-24 09:37:15,55
62,1,2023-09-24 09:37:35,62
66,1,2023-09-24 09:37:55,66
69,1,2023-09-24 09:38:15,69
71,1,2023-09-24 09:38:35,71
72,1,2023-09-24 09:38:55,72
35,1,2023-09-24 09:39:15,35
39,1,2023-09-24 09:39:35,39
80,1,2023-09-24 09:39:55,80
82,1,2023-09-24 09:40:15,82
83,1,2023-09-24 09:40:35,83
85,1,2023-09-24 09:40:55,85
90,1,2023-09-24 09:41:15,90
42,1,2023-09-24 09:41:35,42
92,1,2023-09-24 09:41:55,92
93,1,2023-09-24 09:42:15,93
94,1,2023-09-24 09:42:35,94
97,1,2023-09-24 09:42:55,97
99,1,2023-09-24 09:43:15,99
103,1,2023-09-24 09:43:35,103
53,1,2023-09-24 09:43:55,53
106,1,2023-09-24 09:44:15,106
107,1,2023-09-24 09:44:35,107
113,1,2023-09-24 09:44:55,113
115,1,2023-09-24 09:45:15,115
117,1,2023-09-24 09:45:35,117
120,1,2023-09-24 09:45:55,120
122,1,2023-09-24 09:46:15,122
67,1,2023-09-24 09:46:35,67
136,1,2023-09-24 09:46:55,136
139,1,2023-09-24 09:47:15,139
145,1,2023-09-24 09:47:35,145
70,1,2023-09-24 09:47:55,70
74,1,2023-09-24 09:48:15,74
77,1,2023-09-24 09:48:35,77
160,1,2023-09-24 09:48:55,160
88,1,2023-09-24 09:49:15,88
162,1,2023-09-24 09:49:35,162
164,1,2023-09-24 09:49:55,164
166,1,2023-09-24 09:50:15,166
91,1,2023-09-24 09:50:35,91
95,1,2023-09-24 09:50:55,95
169,1,2023-09-24 09:51:15,169
170,1,2023-09-24 09:51:35,170
102,1,2023-09-24 09:51:55,102
177,1,2023-09-24 09:52:15,177
187,1,2023-09-24 09:52:35,187
191,1,2023-09-24 09:52:55,191
194,1,2023-09-24 09:53:15,194
197,1,2023-09-24 09:53:35,197
206,1,2023-09-24 09:53:55,206
211,1,2023-09-24 09:54:15,211
151,1,2023-09-24 09:54:35,151
225,1,2023-09-24 09:54:55,225
227,1,2023-09-24 09:55:15,227
229,1,2023-09-24 09:55:35,229
234,1,2023-09-24 09:55:55,234
161,1,2023-09-24 09:56:15,161
239,1,2023-09-24 09:56:35,239
243,1,2023-09-24 09:56:55,243
168,1,2023-09-24 09:57:15,168
246,1,2023-09-24 09:57:35,246
247,1,2023-09-24 09:57:55,247
248,1,2023-09-24 09:58:15,248
175,1,2023-09-24 09:58:35,175
254,1,2023-09-24 09:58:55,254
257,1,2023-09-24 09:59:15,257
182,1,2023-09-24 09:59:35,182
186,1,2023-09-24 09:59:55,186
260,1,2023-09-24 10:00:15,260
262,1,2023-09-24 10:00:35,262
271,1,2023-09-24 10:00:55,271
196,1,2023-09-24 10:01:15,196
200,1,2023-09-24 10:01:35,200
275,1,2023-09-24 10:01:55,275
278,1,2023-09-24 10:02:15,278
203,1,2023-09-24 10:02:35,203
286,1,2023-09-24 10:02:55,286
210,1,2023-09-24 10:03:15,210
214,1,2023-09-24 10:03:35,214
288,1,2023-09-24 10:03:55,288
221,1,2023-09-24 10:04:15,221
295,1,2023-09-24 10:04:35,295
224,1,2023-09-24 10:04:55,224
228,1,2023-09-24 10:05:15,228
302,1,2023-09-24 10:05:35,302
304,1,2023-09-24 10:05:55,304
309,1,2023-09-24 10:06:15,309
310,1,2023-09-24 10:06:35,310
313,1,2023-09-24 10:06:55,313
327,1,2023-09-24 10:07:15,327
328,1,2023-09-24 10:07:35,328
263,1,2023-09-24 10:07:55,263
337,1,2023-09-24 10:08:15,337
342,1,2023-09-24 10:08:35,342
344,1,2023-09-24 10:08:55,344
352,1,2023-09-24 10:09:15,352
355,1,2023-09-24 10:09:35,355
356,1,2023-09-24 10:09:55,356
280,1,2023-09-24 10:10:15,280
359,1,2023-09-24 10:10:35,359
363,1,2023-09-24 10:10:55,363
287,1,2023-09-24 10:11:15,287
369,1,2023-09-24 10:11:35,369
376,1,2023-09-24 10:11:55,376
301,1,2023-09-24 10:12:15,301
383,1,2023-09-24 10:12:35,383
312,1,2023-09-24 10:12:55,312
390,1,2023-09-24 10:13:15,390
391,1,2023-09-24 10:13:35,391
393,1,2023-09-24 10:13:55,393
326,1,2023-09-24 10:14:15,326
405,1,2023-09-24 10:14:35,405
411,1,2023-09-24 10:14:55,411
336,1,2023-09-24 10:15:15,336
340,1,2023-09-24 10:15:35,340
415,1,2023-09-24 10:15:55,415
416,1,2023-09-24 10:16:15,416
421,1,2023-09-24 10:16:35,421
426,1,2023-09-24 10:16:55,426
354,1,2023-09-24 10:17:15,354
428,1,2023-09-24 10:17:35,428
429,1,2023-09-24 10:17:55,429
432,1,2023-09-24 10:18:15,432
361,1,2023-09-24 10:18:35,361
435,1,2023-09-24 10:18:55,435
368,1,2023-09-24 10:19:15,368
444,1,2023-09-24 10:19:35,444
446,1,2023-09-24 10:19:55,446
456,1,2023-09-24 10:20:15,456
